53.04,-1664,-2114,-1996,0,-1,-55,0.02,0,1418,1323,948,1207,1244,752,1497,1490
54.02,-1664,-2114,-1996,0,-1,-60,0.02,0,1418,1325,951,1209,1242,751,1487,1488
55.02,-1664,-2114,-1996,0,-1,-58,0.02,-0.01,1415,1325,949,1209,1241,751,1487,1482
56.02,-1664,-2114,-1996,0,-1,-58,0.03,0,1408,1319,944,1209,1242,750,1473,1479
57.03,-1664,-2114,-1996,0,-1,-57,0.02,0,1398,1310,943,1208,1238,750,1480,1477
58.02,-1664,-2114,-1997,0,-1,-58,0.03,-0.01,1393,1313,940,1209,1247,751,1481,1484
59.04,-1664,-2114,-1996,0,-1,-56,0.02,0,1401,1309,948,1206,1244,751,1488,1483
60.03,-1664,-2114,-1996,0,-1,-57,0.02,0,1406,1314,946,1209,1246,753,1484,1482
61.02,-1664,-2114,-1996,0,-2,-56,0.02,0,1413,1318,949,1211,1246,752,1485,1485
62.02,-1664,-2114,-1996,0,-1,-58,0.02,0,1406,1316,945,1206,1241,752,1473,1479
63.04,-1664,-2114,-1996,0,-1,-58,0.02,0,1394,1301,942,1198,1243,749,1485,1473
64.02,-1664,-2113,-1996,0,-1,-57,0.02,0,1410,1306,947,1208,1248,753,1488,1480
65.04,-1664,-2114,-1996,-1,-1,-58,0.02,0,1418,1310,950,1211,1244,750,1486,1476
66.02,-1664,-2115,-1995,0,-1,-60,0.02,0,1415,1305,949,1212,1249,752,1483,1474
67.02,-1664,-2114,-1997,0,-2,-58,0.02,0,1411,1304,945,1212,1246,751,1481,1473
68.02,-1664,-2114,-1996,0,-2,-56,0.02,0,1395,1299,944,1209,1239,750,1478,1465
69.04,-1664,-2114,-1997,0,-1,-56,0.02,0,1395,1303,940,1209,1245,750,1475,1466
70.02,-1664,-2114,-1996,0,-1,-56,0.02,0,1393,1302,947,1205,1245,752,1474,1470
71.02,-1664,-2114,-1996,0,0,-57,0.02,0,1409,1302,948,1205,1250,751,1474,1477
72.02,-1664,-2114,-1997,0,-2,-58,0.02,0,1413,1307,949,1212,1247,753,1479,1476
73.04,-1663,-2114,-1996,0,-1,-58,0.02,0,1417,1306,949,1211,1247,752,1474,1462
74.02,-1664,-2114,-1996,0,-1,-56,0.02,0,1408,1304,947,1207,1246,753,1471,1465
75.03,-1664,-2113,-1996,0,-1,-57,0.02,0,1404,1301,947,1204,1243,749,1470,1464
76.03,-1664,-2113,-1996,0,-2,-57,0.02,0,1406,1297,942,1193,1242,750,1461,1458
77.03,-1664,-2114,-1996,0,-1,-58,0.02,0,1400,1299,942,1196,1248,752,1471,1463
78.04,-1664,-2114,-1996,0,-2,-57,0.02,0,1402,1299,941,1201,1246,752,1472,1465
79.04,-1664,-2114,-1996,0,-1,-58,0.02,0,1413,1302,949,1203,1250,754,1475,1471
80.02,-1664,-2114,-1997,0,-1,-57,0.02,0,1411,1300,949,1208,1250,753,1477,1470
81.04,-1664,-2114,-1996,0,-1,-57,0.02,0,1410,1298,945,1203,1246,753,1468,1463
82.03,-1664,-2114,-1996,0,-1,-57,0.03,0,1404,1297,946,1202,1248,752,1469,1461
83.03,-1664,-2113,-1996,0,-1,-58,0.02,0,1401,1285,946,1200,1239,750,1472,1455
84.02,-1664,-2114,-1996,0,-1,-56,0.02,0,1392,1286,942,1200,1237,753,1468,1457
85.03,-1664,-2114,-1997,0,-1,-59,0.02,0,1390,1287,944,1202,1247,753,1471,1457
86.03,-1664,-2113,-1996,0,-2,-58,0.02,0,1403,1282,943,1202,1248,755,1472,1460
87.02,-1664,-2114,-1997,0,-1,-58,0.02,0,1402,1287,949,1206,1249,755,1477,1462
"Cech-stand",-1663.95,-2113.94,-1995.93,-0.05,-1.22,-57.45,0.02,0,1411.38,1331.81,948.08,1210.8,1247.66,752.51,1503.22,1495.03
