51.02,-1664,-2114,-1995,5,-1,-56,0.02,0.09,1060,847,1077,1293,1285,772,2011,1322
52.02,-1664,-2114,-1995,5,-1,-57,0.03,0.09,1067,844,1075,1298,1287,773,2023,1325
53.02,-1664,-2114,-1994,5,-1,-59,0.02,0.09,1071,852,1076,1302,1286,774,2030,1328
54.04,-1664,-2114,-1995,5,-1,-56,0.02,0.09,1071,850,1081,1300,1285,773,2033,1320
55.02,-1664,-2114,-1994,5,-1,-57,0.02,0.09,1067,848,1074,1304,1279,773,2012,1322
56.02,-1664,-2114,-1994,5,-1,-58,0.02,0.09,1060,842,1071,1294,1279,774,2029,1318
57.03,-1664,-2114,-1994,5,-1,-58,0.02,0.09,1066,846,1077,1303,1285,773,2035,1325
58.03,-1664,-2114,-1995,5,-2,-55,0.02,0.09,1069,847,1081,1311,1283,772,2026,1317
59.04,-1664,-2113,-1995,6,-2,-56,0.02,0.09,1057,845,1079,1302,1277,770,2010,1312
60.02,-1664,-2113,-1996,5,-1,-56,0.02,0.09,1059,846,1076,1303,1281,771,2029,1325
61.04,-1664,-2114,-1995,5,-1,-55,0.01,0.09,1064,848,1080,1316,1279,772,2026,1326
62.03,-1664,-2113,-1994,5,-2,-56,0.02,0.09,1062,843,1074,1309,1275,772,2016,1320
63.02,-1664,-2114,-1995,5,-1,-57,0.02,0.09,1054,841,1068,1300,1280,769,2011,1316
64.03,-1664,-2114,-1995,5,-1,-58,0.02,0.09,1062,843,1074,1308,1285,772,2021,1326
65.03,-1664,-2114,-1995,5,-2,-56,0.02,0.09,1059,845,1084,1315,1279,772,2024,1319
66.03,-1664,-2114,-1995,5,-1,-55,0.02,0.09,1062,842,1072,1306,1275,769,2018,1320
67.03,-1664,-2113,-1996,5,-1,-58,0.01,0.09,1055,838,1067,1303,1284,767,2034,1321
68.03,-1664,-2114,-1994,5,-2,-57,0.02,0.1,1058,840,1077,1303,1285,771,2038,1321
69.02,-1664,-2114,-1994,5,0,-56,0.02,0.09,1066,840,1075,1303,1288,772,2023,1322
70.02,-1664,-2114,-1995,5,-1,-56,0.03,0.09,1061,842,1074,1311,1283,772,2025,1316
71.02,-1664,-2114,-1995,5,-1,-57,0.02,0.09,1055,840,1072,1300,1282,771,2027,1310
72.03,-1664,-2113,-1995,5,-1,-57,0.02,0.09,1053,840,1066,1291,1273,771,2024,1312
73.02,-1664,-2114,-1995,5,-2,-56,0.02,0.09,1054,840,1068,1293,1279,770,2020,1319
74.02,-1664,-2114,-1993,6,-2,-56,0.02,0.09,1064,838,1074,1303,1278,772,2013,1328
75.02,-1664,-2114,-1994,5,-1,-57,0.02,0.09,1064,840,1080,1310,1279,772,2013,1325
76.02,-1664,-2114,-1995,5,-1,-59,0.02,0.09,1058,839,1077,1305,1279,773,2013,1325
77.04,-1664,-2114,-1995,6,-1,-57,0.02,0.09,1054,837,1068,1299,1275,770,1996,1322
"Cech-init-pose",-1663.99,-2113.86,-1994.35,5.14,-1.23,-56.68,0.02,0.09,1069.83,856.55,1075.4,1299.49,1292.27,773.78,2105.49,1335.32
