43.02,-1673,-2341,-2073,56,0,-2,0,1.56,3127,3143,2034,2065,3116,3177,2258,1348,0.35
44.02,-1674,-2335,-2081,50,0,0,0,1.56,3134,3144,1993,1956,3149,3184,2228,1381,0.35
45.03,-1674,-2334,-2081,50,0,0,0,1.57,3135,3144,2007,1963,3143,3185,2173,1335,0.35
46.03,-1674,-2335,-2081,50,0,0,0,1.57,3135,3155,1982,1946,3149,3184,2170,1320,0.35
47.03,-1674,-2335,-2081,50,0,-1,0,1.57,3146,3144,1985,1935,3153,3187,2186,1342,0.34
48.03,-1674,-2335,-2081,50,0,-1,-0.01,1.55,3136,3145,1982,1937,3153,3186,2350,1448,0.34
49.02,-1674,-2335,-2081,50,0,0,0,1.57,3134,3145,1980,1941,3149,3184,2455,1463,0.34
50.02,-1674,-2334,-2081,49,0,0,0,1.57,3135,3153,1973,1938,3138,3183,2403,1461,0.34
51.02,-1674,-2335,-2081,50,0,0,0,1.57,3146,3144,1965,1929,3144,3184,2392,1464,0.34
52.01,-1674,-2335,-2080,50,0,0,-0.01,1.55,3144,3144,1967,1930,3150,3183,2415,1465,0.34
53.02,-1674,-2335,-2081,50,1,0,0,1.55,3140,3156,1965,1924,3153,3184,2478,1462,0.34
54.02,-1673,-2335,-2081,50,1,-1,0,1.56,3144,3144,1968,1930,3150,3184,2475,1466,0.34
55.02,-1673,-2335,-2081,50,0,0,0,1.56,3134,3145,1973,1943,3155,3184,2461,1464,0.34
56.02,-1673,-2335,-2081,50,0,0,0,1.56,3134,3154,1961,1935,3149,3178,2457,1460,0.34
57.02,-1674,-2336,-2081,50,0,0,-0.01,1.56,3144,3144,1957,1939,3152,3186,2450,1460,0.34
58.06,-1673,-2336,-2082,50,0,-2,-0.01,1.55,3144,3145,1960,1937,3153,3185,2444,1458,0.34
59.01,-1673,-2335,-2081,50,0,0,0,1.56,3134,3144,1968,1936,3149,3183,2435,1458,0.34
60.02,-1674,-2336,-2080,50,0,0,0,1.57,3147,3146,1966,1930,3151,3183,2415,1456,0.34
61.02,-1674,-2336,-2081,50,0,0,0,1.57,3145,3146,1960,1927,3149,3183,2399,1453,0.34
62.02,-1674,-2335,-2080,50,0,-1,0,1.57,3146,3145,1967,1927,3148,3184,2415,1455,0.34
63.01,-1673,-2335,-2081,50,0,0,0,1.56,3135,3145,1962,1933,3153,3183,2418,1450,0.34
64.02,-1674,-2336,-2081,50,0,-2,0,1.56,3133,3150,1966,1938,3152,3183,2439,1449,0.34
65.04,-1674,-2335,-2081,50,0,-1,0,1.56,3140,3158,1966,1922,3150,3183,2437,1455,0.34
66.04,-1674,-2335,-2082,50,0,0,0,1.57,3144,3145,1973,1927,3155,3185,2445,1453,0.34
67.02,-1674,-2336,-2081,50,0,-1,-0.01,1.56,3144,3156,1968,1927,3152,3186,2439,1453,0.34
68.02,-1674,-2336,-2081,50,0,-1,-0.01,1.56,3144,3154,1964,1927,3154,3185,2452,1456,0.34
69.02,-1673,-2336,-2081,50,1,0,0,1.56,3135,3146,1972,1922,3151,3177,2438,1454,0.34
70.02,-1674,-2335,-2082,50,1,0,0,1.56,3133,3145,1964,1932,3151,3186,2443,1451,0.34
71.02,-1674,-2336,-2081,50,0,0,-0.01,1.56,3139,3156,1965,1921,3154,3184,2465,1447,0.34
72.02,-1674,-2336,-2081,50,0,0,0,1.57,3146,3145,1973,1917,3147,3184,2462,1451,0.34
73.02,-1673,-2336,-2081,50,0,0,0,1.56,3135,3145,1977,1926,3154,3183,2480,1449,0.34
74.02,-1674,-2336,-2081,50,0,0,0,1.56,3134,3144,1978,1922,3152,3184,2471,1426,0.34
75.02,-1674,-2335,-2081,50,1,1,0,1.56,3134,3144,1979,1913,3153,3184,2458,1409,0.34
76.02,-1674,-2336,-2082,50,0,0,0,1.56,3146,3145,1971,1915,3154,3185,2499,1425,0.34
77.03,-1674,-2336,-2081,50,0,0,0,1.56,3134,3144,1977,1916,3149,3179,2470,1447,0.36
78.02,-1673,-2336,-2085,49,0,0,0,1.56,3133,3143,1995,1917,3149,3183,2189,1218,0.35
79.02,-1674,-2337,-2082,49,0,0,0,1.56,3134,3153,1982,2024,3153,3186,2179,1241,0.35
80.02,-1674,-2336,-2081,50,0,0,0,1.56,3144,3145,1975,2004,3151,3184,2171,1248,0.35
81.02,-1673,-2336,-2081,50,0,0,0,1.56,3133,3143,1977,1996,3148,3185,2174,1259,0.35
82.02,-1673,-2337,-2081,50,0,0,0,1.56,3135,3147,1976,2013,3152,3183,2170,1257,0.35
83.02,-1674,-2336,-2081,50,0,0,0,1.56,3134,3144,1977,2016,3154,3183,2167,1260,0.35
84.02,-1673,-2336,-2082,50,0,-1,0,1.56,3141,3156,1973,2007,3144,3186,2159,1259,0.35
85.02,-1673,-2336,-2082,50,0,-1,0,1.56,3146,3144,1973,2004,3153,3183,2151,1249,0.36
86.02,-1674,-2336,-2081,50,0,0,0,1.57,3146,3145,1975,1990,3152,3184,2139,1235,0.35
87.02,-1673,-2337,-2081,50,0,-1,0,1.56,3133,3144,1977,1997,3152,3184,2147,1252,0.35
88.02,-1673,-2336,-2082,50,0,0,0,1.56,3135,3154,1971,1984,3157,3184,2149,1261,0.35
89.02,-1674,-2336,-2082,50,0,0,0,1.57,3133,3146,1988,1989,3147,3185,2154,1259,0.36
90.01,-1674,-2337,-2082,50,0,0,0,1.57,3145,3147,1985,1985,3152,3186,2137,1214,0.36
91.02,-1674,-2336,-2082,50,0,0,0,1.56,3146,3144,1976,1979,3147,3185,2171,1219,0.35
92.01,-1674,-2336,-2082,50,0,0,0,1.56,3135,3146,2009,1994,3156,3183,2182,1235,0.35
93.02,-1674,-2336,-2082,50,0,0,0,1.56,3135,3154,2010,1975,3152,3183,2309,1303,0.37
94.02,-1674,-2338,-2087,49,0,-1,0,1.57,3139,3144,1948,1879,3162,3184,1985,1154,0.36
95.02,-1674,-2336,-2081,50,-1,0,0.01,1.55,3120,3143,1733,1774,3170,3185,2371,1272,0.36
96.02,-1674,-2337,-2082,50,0,0,0.01,1.56,3134,3143,1736,1780,3170,3184,2369,1261,0.36
97.02,-1674,-2337,-2082,50,-1,0,0.01,1.55,3135,3144,1765,1789,3168,3178,2312,1247,0.36
98.02,-1674,-2336,-2082,50,-1,0,0.02,1.55,3123,3144,1794,1797,3164,3183,2310,1248,0.36
99.02,-1674,-2338,-2082,50,-1,0,0.01,1.55,3126,3149,1768,1794,3164,3184,2339,1259,0.36
100.02,-1674,-2336,-2083,50,-1,0,0.01,1.56,3135,3155,1772,1787,3162,3185,2361,1269,0.36
101.02,-1673,-2338,-2081,50,-1,0,0.01,1.56,3126,3144,1777,1794,3164,3185,2364,1274,0.36
102.02,-1674,-2338,-2082,50,0,0,0.01,1.56,3123,3146,1780,1800,3162,3180,2281,1245,0.37
103.02,-1673,-2337,-2081,50,-1,-2,0.01,1.55,3123,3155,1774,1793,3154,3187,2261,1222,0.36
104.02,-1674,-2336,-2082,50,-1,0,0,1.55,3125,3145,1773,1779,3160,3179,2272,1232,0.36
105.02,-1673,-2337,-2082,50,-1,0,0,1.56,3123,3148,1787,1783,3160,3184,2386,1281,0.36
106.02,-1673,-2337,-2082,50,0,-1,0.01,1.55,3131,3155,1796,1777,3159,3184,2410,1298,0.36
107.02,-1674,-2336,-2082,50,-1,-1,0.01,1.55,3137,3146,1803,1773,3161,3184,2409,1309,0.36
108.03,-1674,-2337,-2081,50,-1,-2,0.02,1.55,3125,3147,1802,1779,3163,3184,2404,1308,0.36
109.02,-1674,-2337,-2081,50,-1,0,0.02,1.55,3127,3153,1795,1786,3160,3179,2416,1306,0.36
110.02,-1674,-2338,-2082,50,-1,0,0.01,1.55,3137,3144,1792,1777,3161,3187,2422,1306,0.36
111.02,-1673,-2338,-2083,50,-2,0,0.01,1.55,3133,3155,1779,1770,3163,3185,2420,1308,0.36
112.02,-1674,-2338,-2082,50,0,0,0.01,1.56,3128,3144,1791,1787,3154,3184,2433,1312,0.34
"Raul-belly-stand",-1673.65,-2335.12,-2080.97,49.96,-0.12,-0.26,0,1.56,3138.14,3147.66,2091.32,1999.5,3159.85,3183.84,2251.64,1322.72,
